created_index,created_time,zone_type,low,high,touches,score,label
41143,2022-08-25 10:00:00,support,0.994202,0.995774,3,56,weak
41150,2022-08-25 11:45:00,resistance,0.999283,1.001075,5,54,weak
41155,2022-08-25 13:00:00,support,0.994202,0.995774,4,52,weak
41162,2022-08-25 14:45:00,resistance,0.997383,0.998252,3,66,medium
41170,2022-08-25 16:45:00,resistance,0.997383,0.998252,4,56,weak
41181,2022-08-25 19:30:00,resistance,0.997383,0.998252,5,48,weak
41188,2022-08-25 21:15:00,support,0.996186,0.996868,4,56,weak
41199,2022-08-26 00:00:00,resistance,0.997383,0.998252,6,42,weak
41214,2022-08-26 03:45:00,support,0.994202,0.995774,5,38,weak
41229,2022-08-26 07:30:00,resistance,1.000994,1.002552,6,32,weak
41234,2022-08-26 08:45:00,support,0.997985,1.001894,16,24,weak
41243,2022-08-26 11:00:00,resistance,1.008199,1.010786,14,30,weak
41248,2022-08-26 12:15:00,support,0.997985,1.001894,17,24,weak
41257,2022-08-26 14:30:00,support,0.994202,0.996096,6,32,weak
41261,2022-08-26 15:30:00,resistance,0.997172,0.998252,7,40,weak
41263,2022-08-26 16:00:00,support,0.994202,0.996096,7,24,weak
41268,2022-08-28 17:15:00,resistance,0.996817,0.998252,8,24,weak
41289,2022-08-28 22:30:00,support,0.991086,0.991974,5,44,weak
41293,2022-08-28 23:30:00,resistance,0.993365,0.995244,8,24,weak
41303,2022-08-29 02:00:00,support,0.989789,0.991531,3,50,weak
41312,2022-08-29 04:15:00,resistance,0.993365,0.995249,9,24,weak
41317,2022-08-29 05:30:00,support,0.991803,0.993109,4,52,weak
41329,2022-08-29 08:30:00,support,0.996186,0.997153,5,50,weak
41334,2022-08-29 09:45:00,resistance,1.002653,1.005699,16,24,weak
41340,2022-08-29 11:15:00,resistance,1.00245,1.005699,17,24,weak
41343,2022-08-29 12:00:00,support,0.997873,1.001894,18,24,weak
41351,2022-08-29 14:00:00,resistance,1.002097,1.005699,18,24,weak
41358,2022-08-29 15:45:00,support,0.997873,1.001894,19,24,weak
41366,2022-08-29 17:45:00,resistance,0.999283,1.001075,6,32,weak
41376,2022-08-29 20:15:00,support,0.997873,1.001894,20,24,weak
41379,2022-08-29 21:00:00,resistance,1.000994,1.002552,7,24,weak
41384,2022-08-29 22:15:00,resistance,1.000948,1.002552,8,24,weak
41388,2022-08-29 23:15:00,support,0.997873,1.001894,21,24,weak
41397,2022-08-30 01:30:00,resistance,1.000692,1.002552,9,24,weak
41398,2022-08-30 01:45:00,support,0.997873,1.001894,22,24,weak
41404,2022-08-30 03:15:00,resistance,1.000562,1.002552,10,24,weak
41407,2022-08-30 04:00:00,support,0.997873,1.001894,23,24,weak
41416,2022-08-30 06:15:00,resistance,1.002097,1.005755,19,24,weak
41421,2022-08-30 07:30:00,resistance,1.002097,1.005755,20,24,weak
41430,2022-08-30 09:45:00,support,0.997873,1.001894,24,24,weak
41433,2022-08-30 10:30:00,resistance,1.002097,1.005755,21,24,weak
41438,2022-08-30 11:45:00,support,0.997873,1.001894,25,24,weak
41443,2022-08-30 13:00:00,resistance,1.002097,1.005755,22,24,weak
41450,2022-08-30 14:45:00,support,0.997873,1.001894,26,24,weak
41453,2022-08-30 15:30:00,resistance,1.002097,1.005755,23,24,weak
41463,2022-08-30 18:00:00,support,0.997873,1.001894,27,24,weak
41478,2022-08-30 21:45:00,resistance,1.002097,1.005755,24,24,weak
41483,2022-08-30 23:00:00,support,0.997873,1.001894,28,24,weak
41496,2022-08-31 02:15:00,resistance,1.002097,1.005755,25,24,weak
41508,2022-08-31 05:15:00,resistance,1.002097,1.005755,26,24,weak
41511,2022-08-31 06:00:00,support,0.997157,1.001894,29,24,weak
41517,2022-08-31 07:30:00,support,0.996885,1.001894,30,24,weak
41525,2022-08-31 09:30:00,support,0.996885,1.001894,31,24,weak
41527,2022-08-31 10:00:00,resistance,1.002097,1.005755,27,24,weak
41538,2022-08-31 12:45:00,resistance,1.00763,1.010786,15,24,weak
41545,2022-08-31 14:30:00,support,1.003357,1.005524,6,32,weak
41548,2022-08-31 15:15:00,resistance,1.002097,1.005881,28,24,weak
41551,2022-08-31 16:00:00,support,1.003357,1.005524,7,24,weak
41560,2022-08-31 18:15:00,resistance,1.002097,1.005881,29,24,weak
41574,2022-08-31 21:45:00,support,0.996885,1.002123,32,24,weak
41576,2022-08-31 22:15:00,resistance,1.002097,1.005881,30,24,weak
41581,2022-08-31 23:30:00,resistance,1.002097,1.005881,31,24,weak
41591,2022-09-01 02:00:00,support,0.996885,1.002123,33,24,weak
41596,2022-09-01 03:15:00,support,0.996885,1.002123,34,24,weak
41604,2022-09-01 05:15:00,resistance,1.002097,1.005881,32,24,weak
41613,2022-09-01 07:30:00,support,0.996885,1.002123,35,24,weak
41630,2022-09-01 11:45:00,support,0.990753,0.993109,5,44,weak
41636,2022-09-01 13:15:00,resistance,0.993365,0.996312,10,24,weak
41639,2022-09-01 14:00:00,support,0.990753,0.993745,6,32,weak
41644,2022-09-01 15:15:00,resistance,0.993365,0.996312,11,24,weak
41650,2022-09-01 16:45:00,support,0.994114,0.996096,8,24,weak
41656,2022-09-01 18:15:00,resistance,0.993365,0.996312,12,24,weak
41660,2022-09-01 19:15:00,support,0.994114,0.996096,9,24,weak
41673,2022-09-01 22:30:00,resistance,0.993365,0.996353,13,24,weak
41675,2022-09-01 23:00:00,support,0.994114,0.996096,10,24,weak
41685,2022-09-02 01:30:00,support,0.994114,0.996096,11,24,weak
41689,2022-09-02 02:30:00,resistance,0.996817,0.998252,9,24,weak
41693,2022-09-02 03:30:00,support,0.994114,0.996527,12,24,weak
41697,2022-09-02 04:30:00,resistance,0.999283,1.001075,7,24,weak
41703,2022-09-02 06:00:00,support,0.996613,1.002123,36,24,weak
41707,2022-09-02 07:00:00,resistance,1.001611,1.005881,33,24,weak
41717,2022-09-02 09:30:00,resistance,1.001611,1.005881,34,24,weak
41717,2022-09-02 09:30:00,support,0.996613,1.002123,37,24,weak
41723,2022-09-02 11:00:00,support,0.996613,1.002123,38,24,weak
41728,2022-09-02 12:15:00,resistance,1.001611,1.005881,35,24,weak
41736,2022-09-02 14:15:00,support,0.994114,0.996527,13,24,weak
41743,2022-09-02 16:00:00,resistance,0.996698,0.998252,10,24,weak
41745,2022-09-02 16:30:00,support,0.994114,0.996527,14,24,weak
41756,2022-09-04 19:15:00,support,0.990123,0.993745,7,24,weak
41762,2022-09-04 20:45:00,support,0.990123,0.993745,8,24,weak
41763,2022-09-04 21:00:00,resistance,0.992698,0.996353,14,24,weak
41772,2022-09-04 23:15:00,support,0.989954,0.993745,9,24,weak
41793,2022-09-05 04:30:00,resistance,0.992698,0.996353,15,24,weak
41804,2022-09-05 07:15:00,resistance,0.992698,0.996353,16,24,weak
41809,2022-09-05 08:30:00,support,0.989954,0.993745,10,24,weak
41815,2022-09-05 10:00:00,resistance,0.992698,0.996353,17,24,weak
41822,2022-09-05 11:45:00,resistance,0.992698,0.996353,18,24,weak
41823,2022-09-05 12:00:00,support,0.989954,0.993745,11,24,weak
41829,2022-09-05 13:30:00,resistance,0.992698,0.996353,19,24,weak
41835,2022-09-05 15:00:00,resistance,0.992698,0.996353,20,24,weak
41838,2022-09-05 15:45:00,support,0.989954,0.993745,12,24,weak
41847,2022-09-05 18:00:00,support,0.989954,0.993745,13,24,weak
41852,2022-09-05 19:15:00,resistance,0.992698,0.996353,21,24,weak
41856,2022-09-05 20:15:00,support,0.993881,0.996527,15,24,weak
41865,2022-09-05 22:30:00,resistance,0.996698,0.998252,11,24,weak
41868,2022-09-05 23:15:00,support,0.993881,0.996527,16,24,weak
41874,2022-09-06 00:45:00,support,0.993881,0.996527,17,24,weak
41881,2022-09-06 02:30:00,resistance,0.992698,0.996669,22,24,weak
41889,2022-09-06 04:30:00,resistance,0.996698,0.99887,12,24,weak
41919,2022-09-06 12:00:00,resistance,0.99261,0.996669,23,24,weak
41931,2022-09-06 15:00:00,support,0.989407,0.991531,4,46,weak
41937,2022-09-06 16:30:00,support,0.989876,0.993745,14,24,weak
41969,2022-09-07 00:30:00,support,0.987574,0.987985,3,72,strong
41987,2022-09-07 05:00:00,resistance,0.99261,0.996669,24,24,weak
42003,2022-09-07 09:00:00,support,0.987335,0.987985,4,68,medium
42016,2022-09-07 12:15:00,resistance,0.99261,0.996669,25,24,weak
42026,2022-09-07 14:45:00,resistance,1.000137,1.002552,11,24,weak
42031,2022-09-07 16:00:00,support,0.996613,1.002123,39,24,weak
42044,2022-09-07 19:15:00,resistance,1.000137,1.002552,12,24,weak
42054,2022-09-07 21:45:00,support,0.996613,1.002123,40,24,weak
42063,2022-09-08 00:00:00,support,0.996613,1.002123,41,24,weak
42076,2022-09-08 03:15:00,resistance,1.001365,1.005881,36,24,weak
42082,2022-09-08 04:45:00,support,0.996613,1.002123,42,24,weak
42091,2022-09-08 07:00:00,support,0.996613,1.002123,43,24,weak
42100,2022-09-08 09:15:00,resistance,1.001365,1.005881,37,24,weak
42104,2022-09-08 10:15:00,support,0.992616,0.996527,18,24,weak
42115,2022-09-08 13:00:00,support,0.992616,0.996527,19,24,weak
42121,2022-09-08 14:30:00,resistance,0.999807,1.002552,13,24,weak
42132,2022-09-08 17:15:00,resistance,0.999807,1.002552,14,24,weak
42134,2022-09-08 17:45:00,resistance,0.999807,1.002552,15,24,weak
42135,2022-09-08 18:00:00,support,0.996613,1.002123,44,24,weak
42161,2022-09-09 00:30:00,resistance,1.00763,1.010786,16,24,weak
42171,2022-09-09 03:00:00,support,1.003357,1.006009,8,24,weak
42177,2022-09-09 04:30:00,resistance,1.010834,1.014041,9,24,weak
42182,2022-09-09 05:45:00,resistance,1.010834,1.014041,10,24,weak
42200,2022-09-09 10:15:00,resistance,1.005984,1.007616,6,44,weak
42200,2022-09-09 10:15:00,support,1.003079,1.006009,9,24,weak
42209,2022-09-09 12:30:00,support,1.002978,1.006009,10,24,weak
42215,2022-09-09 14:00:00,resistance,1.005355,1.007616,7,24,weak
42222,2022-09-09 15:45:00,support,1.002978,1.006009,11,24,weak
42225,2022-09-09 16:30:00,resistance,1.001365,1.005881,38,24,weak
42230,2022-09-11 17:45:00,support,1.002978,1.006009,12,24,weak
42231,2022-09-11 18:00:00,resistance,1.00763,1.010786,17,24,weak
42236,2022-09-11 19:15:00,support,1.002978,1.006187,13,24,weak
42243,2022-09-11 21:00:00,resistance,1.00739,1.010786,18,24,weak
42252,2022-09-11 23:15:00,resistance,1.00739,1.010786,19,24,weak
42261,2022-09-12 01:30:00,support,1.006835,1.00795,9,24,weak
42273,2022-09-12 04:30:00,resistance,1.016083,1.022531,73,24,weak
42278,2022-09-12 05:45:00,resistance,1.016083,1.022531,74,24,weak
42283,2022-09-12 07:00:00,support,1.012705,1.020603,99,24,weak
42289,2022-09-12 08:30:00,support,1.012705,1.020603,100,24,weak
42291,2022-09-12 09:00:00,resistance,1.016075,1.022531,75,24,weak
42297,2022-09-12 10:30:00,support,1.010181,1.013257,22,24,weak
42311,2022-09-12 14:00:00,resistance,1.01377,1.016005,14,24,weak
42317,2022-09-12 15:30:00,support,1.010181,1.013257,23,24,weak
42328,2022-09-12 18:15:00,resistance,1.010834,1.014041,11,24,weak
42330,2022-09-12 18:45:00,support,1.010181,1.013257,24,24,weak
42339,2022-09-12 21:00:00,resistance,1.01377,1.016005,15,24,weak
42348,2022-09-12 23:15:00,support,1.012285,1.020603,101,24,weak
42352,2022-09-13 00:15:00,resistance,1.010834,1.014041,12,24,weak
42358,2022-09-13 01:45:00,support,1.010181,1.013257,25,24,weak
42367,2022-09-13 04:00:00,resistance,1.01377,1.016005,16,24,weak
42367,2022-09-13 04:00:00,support,1.012285,1.020603,102,24,weak
42368,2022-09-13 04:15:00,support,1.012285,1.020603,103,24,weak
42384,2022-09-13 08:15:00,resistance,1.016075,1.022531,76,24,weak
42391,2022-09-13 10:00:00,support,0.996613,1.002123,45,24,weak
42427,2022-09-13 19:00:00,support,0.992616,0.996527,20,24,weak
42428,2022-09-13 19:15:00,resistance,0.996698,0.99887,13,24,weak
42435,2022-09-13 21:00:00,resistance,0.996698,0.99887,14,24,weak
42444,2022-09-13 23:15:00,resistance,0.99892,1.001075,8,24,weak
42448,2022-09-14 00:15:00,support,0.996613,1.002123,46,24,weak
42455,2022-09-14 02:00:00,resistance,0.999807,1.002552,16,24,weak
42462,2022-09-14 03:45:00,support,0.992616,0.996527,21,24,weak
42476,2022-09-14 07:15:00,resistance,1.001365,1.005881,39,24,weak
42485,2022-09-14 09:30:00,support,0.996613,1.002123,47,24,weak
42486,2022-09-14 09:45:00,resistance,1.000755,1.005881,40,24,weak
42493,2022-09-14 11:30:00,support,0.996613,1.002123,48,24,weak
42495,2022-09-14 12:00:00,resistance,1.000292,1.005881,41,24,weak
42499,2022-09-14 13:00:00,support,0.996613,1.002123,49,24,weak
42501,2022-09-14 13:30:00,resistance,1.000292,1.005881,42,24,weak
42513,2022-09-14 16:30:00,support,0.996613,1.002123,50,24,weak
42519,2022-09-14 18:00:00,support,0.996613,1.002123,51,24,weak
42526,2022-09-14 19:45:00,resistance,0.996698,0.99887,15,24,weak
42535,2022-09-14 22:00:00,support,0.996613,1.002123,52,24,weak
42539,2022-09-14 23:00:00,resistance,0.996698,0.99887,16,24,weak
42540,2022-09-14 23:15:00,support,0.996613,1.002123,53,24,weak
42548,2022-09-15 01:15:00,resistance,0.996698,0.99887,17,24,weak
42556,2022-09-15 03:15:00,support,0.992616,0.996527,22,24,weak
42569,2022-09-15 06:30:00,resistance,0.999898,1.005881,43,24,weak
42573,2022-09-15 07:30:00,support,0.996613,1.002123,54,24,weak
42581,2022-09-15 09:30:00,support,0.996613,1.002123,55,24,weak
42582,2022-09-15 09:45:00,resistance,0.999898,1.005881,44,24,weak
42594,2022-09-15 12:45:00,support,0.996613,1.002123,56,24,weak
42599,2022-09-15 14:00:00,resistance,0.999898,1.005881,45,24,weak
42607,2022-09-15 16:00:00,support,0.996613,1.002123,57,24,weak
42610,2022-09-15 16:45:00,resistance,0.999893,1.005881,46,24,weak
42615,2022-09-15 18:00:00,resistance,0.999893,1.005881,47,24,weak
42619,2022-09-15 19:00:00,support,0.996613,1.002123,58,24,weak
42627,2022-09-15 21:00:00,support,0.996613,1.002123,59,24,weak
42631,2022-09-15 22:00:00,resistance,0.999893,1.005881,48,24,weak
42636,2022-09-15 23:15:00,support,0.996613,1.002123,60,24,weak
42641,2022-09-16 00:30:00,resistance,0.999893,1.005881,49,24,weak
42651,2022-09-16 03:00:00,support,0.996613,1.002123,61,24,weak
42655,2022-09-16 04:00:00,resistance,0.99968,1.005881,50,24,weak
42658,2022-09-16 04:45:00,support,0.992616,0.996527,23,24,weak
42665,2022-09-16 06:30:00,resistance,0.998517,1.001075,9,24,weak
42670,2022-09-16 07:45:00,resistance,0.998517,1.001075,10,24,weak
42676,2022-09-16 09:15:00,support,0.992616,0.996527,24,24,weak
42686,2022-09-16 11:45:00,resistance,0.99968,1.005881,51,24,weak
42690,2022-09-16 12:45:00,support,0.996613,1.002123,62,24,weak
42699,2022-09-16 15:00:00,support,0.996613,1.002123,63,24,weak
42710,2022-09-18 17:45:00,resistance,0.99968,1.005881,52,24,weak
42715,2022-09-18 19:00:00,support,0.996613,1.002123,64,24,weak
42723,2022-09-18 21:00:00,resistance,0.99968,1.005881,53,24,weak
42732,2022-09-18 23:15:00,support,0.996613,1.002123,65,24,weak
42751,2022-09-19 04:00:00,support,0.996451,1.002123,66,24,weak
42754,2022-09-19 04:45:00,resistance,0.998051,1.001075,11,24,weak
42759,2022-09-19 06:00:00,resistance,0.998051,1.001075,12,24,weak
42764,2022-09-19 07:15:00,support,0.996451,1.002123,67,24,weak
42766,2022-09-19 07:45:00,resistance,0.99968,1.005881,54,24,weak
42777,2022-09-19 10:30:00,support,0.996451,1.002123,68,24,weak
42783,2022-09-19 12:00:00,resistance,0.99968,1.005881,55,24,weak
42787,2022-09-19 13:00:00,support,0.996451,1.002123,69,24,weak
42790,2022-09-19 13:45:00,resistance,0.99968,1.005881,56,24,weak
42793,2022-09-19 14:30:00,support,0.996451,1.002123,70,24,weak
42803,2022-09-19 17:00:00,resistance,0.99968,1.005881,57,24,weak
42804,2022-09-19 17:15:00,support,0.996451,1.002123,71,24,weak
42818,2022-09-19 20:45:00,support,0.996451,1.002395,72,24,weak
42819,2022-09-19 21:00:00,resistance,1.004964,1.007616,8,24,weak
42828,2022-09-19 23:15:00,support,0.996451,1.002395,73,24,weak
42830,2022-09-19 23:45:00,resistance,0.99968,1.005881,58,24,weak
42843,2022-09-20 03:00:00,support,0.996451,1.002395,74,24,weak
42849,2022-09-20 04:30:00,resistance,0.99968,1.005881,59,24,weak
42852,2022-09-20 05:15:00,support,0.996451,1.002395,75,24,weak
42857,2022-09-20 06:30:00,resistance,0.99968,1.005881,60,24,weak
42864,2022-09-20 08:15:00,resistance,0.99968,1.005881,61,24,weak
42870,2022-09-20 09:45:00,support,0.992616,0.996527,25,24,weak
42879,2022-09-20 12:00:00,resistance,0.99968,1.005881,62,24,weak
42889,2022-09-20 14:30:00,support,0.992616,0.996527,26,24,weak
42898,2022-09-20 16:45:00,resistance,0.997756,1.001075,13,24,weak
42899,2022-09-20 17:00:00,resistance,0.997756,1.001075,14,24,weak
42908,2022-09-20 19:15:00,support,0.996451,1.002395,76,24,weak
42915,2022-09-20 21:00:00,resistance,0.997441,1.001075,15,24,weak
42917,2022-09-20 21:30:00,support,0.992616,0.996527,27,24,weak
42923,2022-09-20 23:00:00,resistance,0.996698,0.99887,18,24,weak
42928,2022-09-21 00:15:00,support,0.992616,0.996527,28,24,weak
42930,2022-09-21 00:45:00,resistance,0.99261,0.996848,26,24,weak
42938,2022-09-21 02:45:00,resistance,0.996624,1.001075,16,24,weak
42941,2022-09-21 03:30:00,support,0.987335,0.988742,5,50,weak
42950,2022-09-21 05:45:00,support,0.989552,0.993745,15,24,weak
42954,2022-09-21 06:45:00,resistance,0.99261,0.996848,27,24,weak
42964,2022-09-21 09:15:00,support,0.989381,0.993745,16,24,weak
42982,2022-09-21 13:45:00,support,0.986104,0.986845,3,62,medium
42990,2022-09-21 15:45:00,resistance,0.990595,0.992227,3,62,medium
43022,2022-09-21 23:45:00,support,0.980589,0.981687,3,74,strong
43037,2022-09-22 03:30:00,support,0.980589,0.981687,4,76,strong
43046,2022-09-22 05:45:00,resistance,0.990403,0.992227,4,58,medium
43051,2022-09-22 07:00:00,support,0.985182,0.986845,4,58,medium
43057,2022-09-22 08:30:00,support,0.985182,0.986845,5,44,weak
43062,2022-09-22 09:45:00,resistance,0.98833,0.989432,3,62,medium
43071,2022-09-22 12:00:00,support,0.980589,0.981687,5,64,medium
43095,2022-09-22 18:00:00,resistance,0.983667,0.984261,3,70,medium
43096,2022-09-22 18:15:00,support,0.982851,0.983898,3,64,medium
43102,2022-09-22 19:45:00,support,0.982851,0.983898,4,60,medium
43108,2022-09-22 21:15:00,support,0.982851,0.983898,5,52,weak
43112,2022-09-22 22:15:00,resistance,0.984709,0.985391,3,70,medium
43123,2022-09-23 01:00:00,support,0.980589,0.981941,6,46,weak
43131,2022-09-23 03:00:00,resistance,0.983645,0.984261,4,72,strong
43236,2022-09-26 05:15:00,support,0.965751,0.967023,3,76,strong
43239,2022-09-26 06:00:00,resistance,0.969389,0.970499,3,80,strong
43254,2022-09-26 09:45:00,resistance,0.96863,0.970499,4,72,strong
43307,2022-09-26 23:00:00,support,0.961584,0.962493,3,70,medium
43329,2022-09-27 04:30:00,resistance,0.965906,0.967265,3,76,strong
43346,2022-09-27 08:45:00,resistance,0.965024,0.967265,4,60,medium
43355,2022-09-27 11:00:00,support,0.959629,0.960944,3,76,strong
43392,2022-09-27 20:15:00,support,0.95828,0.958686,3,76,strong
43395,2022-09-27 21:00:00,resistance,0.959893,0.96027,3,80,strong
43414,2022-09-28 01:45:00,support,0.954014,0.955589,3,60,medium
43423,2022-09-28 04:00:00,support,0.953368,0.955589,4,56,weak
43432,2022-09-28 06:15:00,support,0.953368,0.955589,5,54,weak
43441,2022-09-28 08:30:00,support,0.953368,0.955589,6,48,weak
43509,2022-09-29 01:30:00,resistance,0.96863,0.970499,5,38,weak
43514,2022-09-29 02:45:00,support,0.965309,0.967023,4,46,weak
43519,2022-09-29 04:00:00,resistance,0.965024,0.967877,5,38,weak
43538,2022-09-29 08:45:00,resistance,0.973044,0.975037,3,62,medium
43580,2022-09-29 19:15:00,resistance,0.984271,0.985391,4,52,weak
43583,2022-09-29 20:00:00,support,0.980589,0.981941,7,30,weak
43585,2022-09-29 20:30:00,resistance,0.983645,0.984261,5,50,weak
43614,2022-09-30 03:45:00,support,0.978734,0.97992,3,80,strong
43620,2022-09-30 05:15:00,resistance,0.984271,0.985709,5,50,weak
43636,2022-09-30 09:15:00,resistance,0.976887,0.978858,3,62,medium
43640,2022-09-30 10:15:00,support,0.973073,0.974201,3,62,medium
43651,2022-09-30 13:00:00,support,0.976673,0.977844,3,76,strong
43662,2022-09-30 15:45:00,resistance,0.980776,0.982199,3,70,medium
43664,2022-09-30 16:15:00,support,0.978734,0.97992,4,66,medium
43675,2022-10-02 19:00:00,support,0.978734,0.97992,5,58,medium
43677,2022-10-02 19:30:00,resistance,0.980776,0.982199,4,60,medium
43683,2022-10-02 21:00:00,support,0.978379,0.97992,6,46,weak
43703,2022-10-03 02:00:00,support,0.978264,0.97992,7,38,weak
43706,2022-10-03 02:45:00,resistance,0.983282,0.984261,6,44,weak
43711,2022-10-03 04:00:00,support,0.978264,0.97992,8,44,weak
43717,2022-10-03 05:30:00,resistance,0.982505,0.984261,7,30,weak
43744,2022-10-03 12:15:00,resistance,0.984096,0.985709,6,44,weak
43748,2022-10-03 13:15:00,support,0.978264,0.979926,9,46,weak
43754,2022-10-03 14:45:00,support,0.978264,0.979926,10,40,weak
43763,2022-10-03 17:00:00,resistance,0.982505,0.984261,8,24,weak
43779,2022-10-03 21:00:00,resistance,0.983713,0.985709,7,24,weak
43787,2022-10-03 23:00:00,support,0.980492,0.981941,8,24,weak
43794,2022-10-04 00:45:00,resistance,0.983713,0.985709,8,24,weak
43801,2022-10-04 02:30:00,support,0.982385,0.983898,6,38,weak
43808,2022-10-04 04:15:00,resistance,0.989371,0.990513,3,62,medium
43815,2022-10-04 06:00:00,support,0.985003,0.986845,6,38,weak
43821,2022-10-04 07:30:00,resistance,0.990151,0.992227,5,38,weak
43824,2022-10-04 08:15:00,support,0.987335,0.988742,6,44,weak
